Datetime,Open,High,Low,Close,Volume
2021-09-06 10:04:00+05:30,7.300000190734863,7.349999904632568,7.300000190734863,7.349999904632568,293099
2021-09-06 10:05:00+05:30,7.300000190734863,7.349999904632568,7.300000190734863,7.300000190734863,128082
2021-09-06 10:06:00+05:30,7.349999904632568,7.349999904632568,7.300000190734863,7.349999904632568,146238
2021-09-06 10:07:00+05:30,7.300000190734863,7.349999904632568,7.300000190734863,7.349999904632568,101063
2021-09-06 10:08:00+05:30,7.300000190734863,7.349999904632568,7.300000190734863,7.349999904632568,128499
2021-09-06 10:09:00+05:30,7.349999904632568,7.349999904632568,7.300000190734863,7.349999904632568,46371
2021-09-06 10:10:00+05:30,7.349999904632568,7.349999904632568,7.300000190734863,7.349999904632568,131639
2021-09-06 10:11:00+05:30,7.349999904632568,7.349999904632568,7.300000190734863,7.300000190734863,84081
2021-09-06 10:12:00+05:30,7.300000190734863,7.349999904632568,7.300000190734863,7.349999904632568,197354
2021-09-06 10:13:00+05:30,7.300000190734863,7.349999904632568,7.300000190734863,7.300000190734863,336424
2021-09-06 10:14:00+05:30,7.349999904632568,7.349999904632568,7.300000190734863,7.349999904632568,185060
2021-09-06 10:15:00+05:30,7.349999904632568,7.349999904632568,7.300000190734863,7.349999904632568,138607
2021-09-06 10:16:00+05:30,7.349999904632568,7.349999904632568,7.300000190734863,7.300000190734863,106059
2021-09-06 10:17:00+05:30,7.300000190734863,7.349999904632568,7.300000190734863,7.349999904632568,295830
2021-09-06 10:18:00+05:30,7.300000190734863,7.349999904632568,7.300000190734863,7.300000190734863,93925
2021-09-06 10:19:00+05:30,7.300000190734863,7.349999904632568,7.300000190734863,7.300000190734863,1533375
2021-09-06 10:20:00+05:30,7.300000190734863,7.349999904632568,7.300000190734863,7.300000190734863,58732
2021-09-06 10:21:00+05:30,7.300000190734863,7.349999904632568,7.300000190734863,7.349999904632568,1079854
2021-09-06 10:22:00+05:30,7.349999904632568,7.349999904632568,7.300000190734863,7.349999904632568,177892
2021-09-06 10:23:00+05:30,7.349999904632568,7.349999904632568,7.300000190734863,7.300000190734863,98169
2021-09-06 10:24:00+05:30,7.349999904632568,7.349999904632568,7.300000190734863,7.300000190734863,48486
2021-09-06 10:25:00+05:30,7.349999904632568,7.349999904632568,7.300000190734863,7.349999904632568,183066
2021-09-06 10:26:00+05:30,7.349999904632568,7.349999904632568,7.300000190734863,7.300000190734863,142867
2021-09-06 10:27:00+05:30,7.349999904632568,7.349999904632568,7.300000190734863,7.349999904632568,362198
2021-09-06 10:28:00+05:30,7.349999904632568,7.349999904632568,7.300000190734863,7.300000190734863,116318
2021-09-06 10:29:00+05:30,7.300000190734863,7.349999904632568,7.300000190734863,7.300000190734863,455885
2021-09-06 10:30:00+05:30,7.300000190734863,7.349999904632568,7.300000190734863,7.349999904632568,74062
2021-09-06 10:31:00+05:30,7.349999904632568,7.349999904632568,7.300000190734863,7.300000190734863,174833
2021-09-06 10:32:00+05:30,7.300000190734863,7.349999904632568,7.300000190734863,7.349999904632568,140128
2021-09-06 10:33:00+05:30,7.349999904632568,7.349999904632568,7.25,7.300000190734863,2107039
2021-09-06 10:34:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,70555
2021-09-06 10:35:00+05:30,7.300000190734863,7.300000190734863,7.25,7.25,155523
2021-09-06 10:36:00+05:30,7.25,7.300000190734863,7.25,7.25,113275
2021-09-06 10:37:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,110972
2021-09-06 10:38:00+05:30,7.300000190734863,7.300000190734863,7.25,7.25,172206
2021-09-06 10:39:00+05:30,7.25,7.300000190734863,7.25,7.300000190734863,103977
2021-09-06 10:40:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,147394
2021-09-06 10:41:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,750529
2021-09-06 10:42:00+05:30,7.25,7.300000190734863,7.25,7.25,166814
2021-09-06 10:43:00+05:30,7.25,7.300000190734863,7.25,7.25,359757
2021-09-06 10:44:00+05:30,7.300000190734863,7.300000190734863,7.25,7.25,1032009
2021-09-06 10:45:00+05:30,7.300000190734863,7.300000190734863,7.199999809265137,7.25,3340482
2021-09-06 10:46:00+05:30,7.25,7.300000190734863,7.199999809265137,7.25,1463114
2021-09-06 10:47:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,93276
2021-09-06 10:48:00+05:30,7.300000190734863,7.300000190734863,7.25,7.25,187325
2021-09-06 10:49:00+05:30,7.25,7.300000190734863,7.25,7.25,577118
2021-09-06 10:50:00+05:30,7.25,7.300000190734863,7.25,7.300000190734863,166919
2021-09-06 10:51:00+05:30,7.25,7.25,7.25,7.25,108191
2021-09-06 10:52:00+05:30,7.25,7.300000190734863,7.25,7.300000190734863,76401
2021-09-06 10:53:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,62518
2021-09-06 10:54:00+05:30,7.25,7.300000190734863,7.25,7.300000190734863,271344
2021-09-06 10:55:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,177815
2021-09-06 10:56:00+05:30,7.25,7.300000190734863,7.25,7.25,48042
2021-09-06 10:57:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,79897
2021-09-06 10:58:00+05:30,7.300000190734863,7.300000190734863,7.25,7.25,49297
2021-09-06 10:59:00+05:30,7.25,7.300000190734863,7.25,7.25,86339
2021-09-06 11:00:00+05:30,7.25,7.300000190734863,7.25,7.25,102799
2021-09-06 11:01:00+05:30,7.25,7.300000190734863,7.25,7.25,142943
2021-09-06 11:02:00+05:30,7.25,7.300000190734863,7.25,7.25,93924
2021-09-06 11:03:00+05:30,7.25,7.300000190734863,7.25,7.300000190734863,58208
2021-09-06 11:04:00+05:30,7.300000190734863,7.300000190734863,7.25,7.25,79851
2021-09-06 11:05:00+05:30,7.25,7.25,7.25,7.25,69715
2021-09-06 11:06:00+05:30,7.25,7.25,7.25,7.25,44964
2021-09-06 11:07:00+05:30,7.25,7.300000190734863,7.25,7.25,286904
2021-09-06 11:08:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,53510
2021-09-06 11:09:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,52605
2021-09-06 11:10:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,60548
2021-09-06 11:11:00+05:30,7.25,7.300000190734863,7.25,7.300000190734863,94726
2021-09-06 11:12:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,36518
2021-09-06 11:13:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,177718
2021-09-06 11:14:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,60442
2021-09-06 11:15:00+05:30,7.300000190734863,7.300000190734863,7.25,7.25,53784
2021-09-06 11:16:00+05:30,7.25,7.300000190734863,7.25,7.25,57451
2021-09-06 11:17:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,52397
2021-09-06 11:18:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,58201
2021-09-06 11:19:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,510368
2021-09-06 11:20:00+05:30,7.300000190734863,7.300000190734863,7.25,7.25,16677
2021-09-06 11:21:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,24620
2021-09-06 11:22:00+05:30,7.25,7.300000190734863,7.25,7.25,35495
2021-09-06 11:23:00+05:30,7.25,7.300000190734863,7.25,7.300000190734863,41057
2021-09-06 11:24:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,60224
2021-09-06 11:25:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,75892
2021-09-06 11:26:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,96542
2021-09-06 11:27:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,31251
2021-09-06 11:28:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,51803
2021-09-06 11:29:00+05:30,7.300000190734863,7.300000190734863,7.25,7.25,50559
2021-09-06 11:30:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,45303
2021-09-06 11:31:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,44657
2021-09-06 11:32:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,67066
2021-09-06 11:33:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,267956
2021-09-06 11:34:00+05:30,7.300000190734863,7.300000190734863,7.25,7.25,123490
2021-09-06 11:35:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,56286
2021-09-06 11:36:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,59420
2021-09-06 11:37:00+05:30,7.25,7.300000190734863,7.25,7.300000190734863,61692
2021-09-06 11:38:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,38264
2021-09-06 11:39:00+05:30,7.300000190734863,7.300000190734863,7.25,7.25,44522
2021-09-06 11:40:00+05:30,7.25,7.300000190734863,7.25,7.25,56204
2021-09-06 11:41:00+05:30,7.25,7.25,7.25,7.25,54769
2021-09-06 11:42:00+05:30,7.25,7.300000190734863,7.25,7.25,41494
2021-09-06 11:43:00+05:30,7.25,7.25,7.25,7.25,54093
2021-09-06 11:44:00+05:30,7.25,7.300000190734863,7.25,7.25,47390
2021-09-06 11:45:00+05:30,7.25,7.300000190734863,7.25,7.25,95314
2021-09-06 11:46:00+05:30,7.25,7.300000190734863,7.25,7.25,24943
2021-09-06 11:47:00+05:30,7.25,7.300000190734863,7.25,7.25,34485
2021-09-06 11:48:00+05:30,7.25,7.300000190734863,7.25,7.25,46819
2021-09-06 11:49:00+05:30,7.25,7.300000190734863,7.25,7.300000190734863,77814
2021-09-06 11:50:00+05:30,7.25,7.300000190734863,7.25,7.25,45450
2021-09-06 11:51:00+05:30,7.25,7.25,7.25,7.25,64718
2021-09-06 11:52:00+05:30,7.25,7.300000190734863,7.25,7.25,118810
2021-09-06 11:53:00+05:30,7.25,7.300000190734863,7.25,7.25,43498
2021-09-06 11:54:00+05:30,7.25,7.25,7.25,7.25,39604
2021-09-06 11:55:00+05:30,7.25,7.300000190734863,7.25,7.25,26386
2021-09-06 11:56:00+05:30,7.300000190734863,7.300000190734863,7.25,7.25,51618
2021-09-06 11:57:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,32228
2021-09-06 11:58:00+05:30,7.25,7.300000190734863,7.25,7.300000190734863,19356
2021-09-06 11:59:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,77197
2021-09-06 12:00:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,26609
2021-09-06 12:01:00+05:30,7.25,7.300000190734863,7.25,7.300000190734863,40176
2021-09-06 12:02:00+05:30,7.25,7.300000190734863,7.25,7.25,136605
2021-09-06 12:03:00+05:30,7.25,7.300000190734863,7.25,7.300000190734863,53032
2021-09-06 12:04:00+05:30,7.300000190734863,7.300000190734863,7.25,7.25,50580
2021-09-06 12:05:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,104117
2021-09-06 12:06:00+05:30,7.25,7.300000190734863,7.25,7.300000190734863,266359
2021-09-06 12:07:00+05:30,7.300000190734863,7.300000190734863,7.25,7.25,41184
2021-09-06 12:08:00+05:30,7.25,7.300000190734863,7.25,7.25,54474
2021-09-06 12:09:00+05:30,7.25,7.300000190734863,7.25,7.25,14568
2021-09-06 12:10:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,14342
2021-09-06 12:11:00+05:30,7.300000190734863,7.300000190734863,7.25,7.25,33022
2021-09-06 12:12:00+05:30,7.300000190734863,7.300000190734863,7.25,7.300000190734863,13666
2021-09-06 12:13:00+05:30,7.300000190734863,7.300000190734863,7.25,7.25,750527
2021-09-06 12:14:00+05:30,7.25,7.300000190734863,7.25,7.25,94247
2021-09-06 12:15:00+05:30,7.25,7.300000190734863,7.25,7.25,29372
2021-09-06 12:16:00+05:30,7.25,7.300000190734863,7.25,7.300000190734863,25095
2021-09-06 12:17:00+05:30,7.25,7.300000190734863,7.25,7.25,63952
2021-09-06 12:18:00+05:30,7.25,7.25,7.199999809265137,7.25,3256396
2021-09-06 12:19:00+05:30,7.199999809265137,7.25,7.199999809265137,7.199999809265137,975508
2021-09-06 12:20:00+05:30,7.199999809265137,7.25,7.199999809265137,7.25,2721122
2021-09-06 12:21:00+05:30,7.199999809265137,7.25,7.199999809265137,7.199999809265137,45753
2021-09-06 12:22:00+05:30,7.25,7.25,7.199999809265137,7.199999809265137,64305
2021-09-06 12:23:00+05:30,7.199999809265137,7.25,7.199999809265137,7.25,540006
2021-09-06 12:24:00+05:30,7.25,7.25,7.199999809265137,7.199999809265137,55600
2021-09-06 12:25:00+05:30,7.199999809265137,7.25,7.199999809265137,7.25,69311
2021-09-06 12:26:00+05:30,7.199999809265137,7.25,7.199999809265137,7.25,111314
2021-09-06 12:27:00+05:30,7.199999809265137,7.25,7.199999809265137,7.199999809265137,1057734
2021-09-06 12:28:00+05:30,7.25,7.25,7.199999809265137,7.199999809265137,2096643
2021-09-06 12:29:00+05:30,7.199999809265137,7.199999809265137,7.150000095367432,7.150000095367432,207975
2021-09-06 12:30:00+05:30,7.199999809265137,7.25,7.150000095367432,7.25,3979137
2021-09-06 12:31:00+05:30,7.25,7.25,7.150000095367432,7.199999809265137,3611893
2021-09-06 12:32:00+05:30,7.199999809265137,7.199999809265137,7.150000095367432,7.199999809265137,254360
2021-09-06 12:33:00+05:30,7.199999809265137,7.199999809265137,7.150000095367432,7.199999809265137,135703
2021-09-06 12:34:00+05:30,7.150000095367432,7.199999809265137,7.150000095367432,7.150000095367432,139522
2021-09-06 12:35:00+05:30,7.199999809265137,7.199999809265137,7.150000095367432,7.199999809265137,467077
2021-09-06 12:36:00+05:30,7.199999809265137,7.199999809265137,7.150000095367432,7.199999809265137,276594
2021-09-06 12:37:00+05:30,7.150000095367432,7.25,7.150000095367432,7.199999809265137,1832759
2021-09-06 12:38:00+05:30,7.199999809265137,7.25,7.199999809265137,7.199999809265137,199172
2021-09-06 12:39:00+05:30,7.199999809265137,7.25,7.199999809265137,7.199999809265137,312136
2021-09-06 12:40:00+05:30,7.199999809265137,7.25,7.199999809265137,7.199999809265137,40399
2021-09-06 12:41:00+05:30,7.25,7.25,7.199999809265137,7.199999809265137,202421
2021-09-06 12:43:00+05:30,7.25,7.25,7.199999809265137,7.25,86577
2021-09-06 12:44:00+05:30,7.199999809265137,7.25,7.199999809265137,7.25,65366
2021-09-06 12:45:00+05:30,7.25,7.25,7.199999809265137,7.199999809265137,23498
2021-09-06 12:46:00+05:30,7.199999809265137,7.25,7.199999809265137,7.25,120037
2021-09-06 12:47:00+05:30,7.25,7.25,7.199999809265137,7.199999809265137,40520
2021-09-06 12:48:00+05:30,7.25,7.25,7.199999809265137,7.25,45289
2021-09-06 12:49:00+05:30,7.199999809265137,7.25,7.150000095367432,7.150000095367432,1839260
2021-09-06 12:50:00+05:30,7.199999809265137,7.25,7.150000095367432,7.199999809265137,988023
2021-09-06 12:51:00+05:30,7.199999809265137,7.25,7.199999809265137,7.199999809265137,88762
2021-09-06 12:52:00+05:30,7.25,7.25,7.199999809265137,7.25,178568
2021-09-06 12:53:00+05:30,7.199999809265137,7.25,7.199999809265137,7.199999809265137,152817
2021-09-06 12:54:00+05:30,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,103787
2021-09-06 12:55:00+05:30,7.199999809265137,7.25,7.199999809265137,7.199999809265137,329871
2021-09-06 12:56:00+05:30,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,68832
2021-09-06 12:57:00+05:30,7.199999809265137,7.199999809265137,7.150000095367432,7.150000095367432,1077903
2021-09-06 12:58:00+05:30,7.150000095367432,7.199999809265137,7.150000095367432,7.150000095367432,146177
2021-09-06 12:59:00+05:30,7.150000095367432,7.199999809265137,7.150000095367432,7.150000095367432,108675
2021-09-06 13:00:00+05:30,7.150000095367432,7.199999809265137,7.150000095367432,7.150000095367432,113731
2021-09-06 13:01:00+05:30,7.150000095367432,7.199999809265137,7.150000095367432,7.150000095367432,442627
2021-09-06 13:02:00+05:30,7.150000095367432,7.150000095367432,7.150000095367432,7.150000095367432,172160
2021-09-06 13:03:00+05:30,7.150000095367432,7.199999809265137,7.150000095367432,7.199999809265137,87349
2021-09-06 13:04:00+05:30,7.199999809265137,7.199999809265137,7.150000095367432,7.150000095367432,171211
2021-09-06 13:05:00+05:30,7.150000095367432,7.199999809265137,7.150000095367432,7.150000095367432,598019
2021-09-06 13:06:00+05:30,7.150000095367432,7.199999809265137,7.150000095367432,7.199999809265137,32529
2021-09-06 13:07:00+05:30,7.199999809265137,7.199999809265137,7.150000095367432,7.150000095367432,597905
2021-09-06 13:08:00+05:30,7.150000095367432,7.199999809265137,7.150000095367432,7.150000095367432,17111
2021-09-06 13:09:00+05:30,7.199999809265137,7.199999809265137,7.150000095367432,7.199999809265137,73302
2021-09-06 13:10:00+05:30,7.199999809265137,7.199999809265137,7.150000095367432,7.150000095367432,72550
2021-09-06 13:11:00+05:30,7.150000095367432,7.199999809265137,7.150000095367432,7.150000095367432,58572
2021-09-06 13:12:00+05:30,7.199999809265137,7.199999809265137,7.150000095367432,7.199999809265137,187547
2021-09-06 13:13:00+05:30,7.199999809265137,7.199999809265137,7.099999904632568,7.099999904632568,3337042
2021-09-06 13:14:00+05:30,7.099999904632568,7.150000095367432,7.099999904632568,7.150000095367432,269964
2021-09-06 13:15:00+05:30,7.150000095367432,7.150000095367432,7.099999904632568,7.099999904632568,331867
2021-09-06 13:16:00+05:30,7.099999904632568,7.199999809265137,7.099999904632568,7.199999809265137,1523938
2021-09-06 13:17:00+05:30,7.199999809265137,7.199999809265137,7.150000095367432,7.199999809265137,83858
2021-09-06 13:18:00+05:30,7.199999809265137,7.199999809265137,7.150000095367432,7.199999809265137,33188
2021-09-06 13:19:00+05:30,7.199999809265137,7.199999809265137,7.150000095367432,7.150000095367432,943945
2021-09-06 13:20:00+05:30,7.150000095367432,7.150000095367432,7.099999904632568,7.099999904632568,281374
2021-09-06 13:21:00+05:30,7.150000095367432,7.150000095367432,7.099999904632568,7.150000095367432,761918
2021-09-06 13:22:00+05:30,7.150000095367432,7.150000095367432,7.099999904632568,7.099999904632568,171665
2021-09-06 13:23:00+05:30,7.099999904632568,7.150000095367432,7.099999904632568,7.099999904632568,114516
2021-09-06 13:24:00+05:30,7.099999904632568,7.150000095367432,7.099999904632568,7.150000095367432,71347
2021-09-06 13:25:00+05:30,7.099999904632568,7.150000095367432,7.099999904632568,7.150000095367432,68410
2021-09-06 13:26:00+05:30,7.099999904632568,7.150000095367432,7.099999904632568,7.099999904632568,148311
2021-09-06 13:27:00+05:30,7.150000095367432,7.150000095367432,7.099999904632568,7.150000095367432,124992
2021-09-06 13:28:00+05:30,7.150000095367432,7.150000095367432,7.099999904632568,7.099999904632568,126378
2021-09-06 13:29:00+05:30,7.150000095367432,7.150000095367432,7.099999904632568,7.150000095367432,55858
2021-09-06 13:30:00+05:30,7.099999904632568,7.150000095367432,7.099999904632568,7.099999904632568,148782
2021-09-06 13:31:00+05:30,7.150000095367432,7.150000095367432,7.099999904632568,7.150000095367432,67202
2021-09-06 13:32:00+05:30,7.099999904632568,7.150000095367432,7.099999904632568,7.150000095367432,104710
2021-09-06 13:33:00+05:30,7.099999904632568,7.150000095367432,7.099999904632568,7.150000095367432,56880
2021-09-06 13:34:00+05:30,7.150000095367432,7.150000095367432,7.099999904632568,7.099999904632568,164703
2021-09-06 13:35:00+05:30,7.099999904632568,7.150000095367432,7.099999904632568,7.099999904632568,214943
2021-09-06 13:36:00+05:30,7.150000095367432,7.150000095367432,7.099999904632568,7.099999904632568,53708
2021-09-06 13:37:00+05:30,7.150000095367432,7.150000095367432,7.099999904632568,7.150000095367432,119615
2021-09-06 13:38:00+05:30,7.099999904632568,7.150000095367432,7.099999904632568,7.099999904632568,69983
2021-09-06 13:39:00+05:30,7.150000095367432,7.150000095367432,7.099999904632568,7.099999904632568,64170
2021-09-06 13:40:00+05:30,7.150000095367432,7.150000095367432,7.099999904632568,7.150000095367432,168939
2021-09-06 13:41:00+05:30,7.099999904632568,7.150000095367432,7.099999904632568,7.099999904632568,182000
2021-09-06 13:42:00+05:30,7.150000095367432,7.150000095367432,7.099999904632568,7.150000095367432,97057
2021-09-06 13:43:00+05:30,7.150000095367432,7.150000095367432,7.099999904632568,7.099999904632568,329413
2021-09-06 13:44:00+05:30,7.099999904632568,7.150000095367432,7.099999904632568,7.099999904632568,182033
2021-09-06 13:45:00+05:30,7.099999904632568,7.150000095367432,7.099999904632568,7.150000095367432,60299
2021-09-06 13:46:00+05:30,7.150000095367432,7.150000095367432,7.099999904632568,7.099999904632568,53292
2021-09-06 13:47:00+05:30,7.099999904632568,7.150000095367432,7.099999904632568,7.099999904632568,45351
2021-09-06 13:48:00+05:30,7.099999904632568,7.150000095367432,7.099999904632568,7.150000095367432,76062
2021-09-06 13:49:00+05:30,7.099999904632568,7.150000095367432,7.099999904632568,7.150000095367432,127206
2021-09-06 13:50:00+05:30,7.150000095367432,7.150000095367432,7.099999904632568,7.150000095367432,172887
2021-09-06 13:51:00+05:30,7.099999904632568,7.150000095367432,7.099999904632568,7.150000095367432,154381
2021-09-06 13:52:00+05:30,7.099999904632568,7.150000095367432,7.099999904632568,7.150000095367432,680228
2021-09-06 13:53:00+05:30,7.099999904632568,7.150000095367432,7.099999904632568,7.150000095367432,112048
2021-09-06 13:54:00+05:30,7.099999904632568,7.099999904632568,7.050000190734863,7.099999904632568,2131698
2021-09-06 13:55:00+05:30,7.099999904632568,7.099999904632568,7.050000190734863,7.099999904632568,151232
2021-09-06 13:56:00+05:30,7.050000190734863,7.099999904632568,7.050000190734863,7.099999904632568,147388
2021-09-06 13:57:00+05:30,7.099999904632568,7.099999904632568,7.050000190734863,7.099999904632568,654932
2021-09-06 13:58:00+05:30,7.050000190734863,7.099999904632568,7.050000190734863,7.099999904632568,1010014
2021-09-06 13:59:00+05:30,7.050000190734863,7.099999904632568,7.050000190734863,7.099999904632568,200420
2021-09-06 14:00:00+05:30,7.050000190734863,7.099999904632568,7.050000190734863,7.050000190734863,107533
2021-09-06 14:01:00+05:30,7.050000190734863,7.099999904632568,7.050000190734863,7.099999904632568,247369
2021-09-06 14:02:00+05:30,7.050000190734863,7.099999904632568,7.050000190734863,7.050000190734863,119549
2021-09-06 14:03:00+05:30,7.050000190734863,7.099999904632568,7.050000190734863,7.050000190734863,136336
2021-09-06 14:04:00+05:30,7.099999904632568,7.099999904632568,7.050000190734863,7.099999904632568,166064
2021-09-06 14:05:00+05:30,7.099999904632568,7.099999904632568,7.050000190734863,7.050000190734863,202328
